,RSS,_AktpT308_sf,_FourEBP1pT37_46_sf,_IRS1pS636_639_sf,_PI3K,_PRAS40pT246_sf,_S6KpT389_sf,_TSC2pT1462_sf,_kAktIn,_kAktOut,_kAktPhos_kcat,_kAktPhos_km,_kFourEBP1In,_kFourEBP1Out,_kFourEBP1Phos_kcat,_kFourEBP1Phos_km,_kIRS1ActBasal,_kIRS1Act_kcat,_kIRS1Act_km,_kIRS1In,_kIRS1Out,_kIRS1Out2,_kIRS1Phos_kcat,_kIRS1Phos_km,_kPI3KPhos_kcat,_kPI3KPhos_km,_kPras40In,_kPras40Out,_kPras40Phos_kcat,_kPras40Phos_km,_kS6KIn,_kS6KOut,_kS6KPhos_kcat,_kS6KPhos_km,_kTSC2Dephos,_kTSC2Phos_kcat,_kTSC2Phos_km,_kTSCIn,_kTSCOut,_kmTORC1LysToCyt,_kmTORC1Phos_kcat,_kmTORC1Phos_km,_kmTORC1cytToLys,_kmTORC1cytToLysBasal,_mTORC1cyt
339,0.547426,0.8615120000000001,0.986276,1.00567,0.12056,1.09617,1.00004,1.01401,0.124466,1.6593,5.18025,0.399734,3.608530000000001,0.696616,0.486988,2.29785,0.765818,2.06973,3.99798,3.58978,2.02342,1.86437,3.52914,0.100001,0.260391,9.99887,5.85816,1.17481,3.3784400000000003,9.97584,2.50093,0.107358,0.151978,0.286223,1.95932,2.0855,0.534868,1.68462,0.100259,9.9971,4.1905199999999985,2.60843,6.39619,0.642897,3.87784
340,0.5486300000000001,3.45116,0.977719,0.991634,0.727005,0.939633,1.0467,1.04856,1.40744,0.5685479999999999,4.81086,0.230436,5.76121,4.78752,4.06248,1.81381,9.99928,9.99988,0.100195,5.03252,0.100182,8.008569999999999,9.58594,0.1,0.161412,0.866705,0.527517,3.59084,3.54987,2.0017,2.45052,1.3060200000000002,1.08725,0.7951060000000001,3.92071,1.96892,0.893114,2.5548900000000003,2.53961,0.428698,1.57062,1.37707,0.169168,0.100299,3.90186
341,0.550122,0.770251,0.989411,1.02605,0.124079,1.07464,1.06348,1.03776,0.8279719999999999,1.14705,7.69872,6.90216,1.37917,5.4905,2.43652,1.85911,3.47244,0.79652,0.540042,2.04387,9.99977,0.75203,1.24243,0.100003,0.240271,7.6155,1.38752,0.101373,2.0439700000000003,8.64746,0.293209,8.28713,2.43026,0.591388,0.277422,0.356036,0.100004,1.14307,0.973189,9.99995,6.6605300000000005,1.03065,4.39953,1.43161,7.55688
342,0.551287,0.834383,0.976751,1.19251,9.95628,1.07323,1.04652,0.976284,0.835841,0.977234,9.99297,9.95287,3.93534,1.52626,0.464495,0.351007,0.2346,0.389545,4.93967,0.8238620000000001,2.41391,0.1,0.788172,0.100002,0.100217,0.104156,2.23287,0.100059,1.51201,6.8655800000000005,0.130218,7.761589999999999,6.92403,0.57815,0.160227,0.177761,1.16924,8.34957,0.574377,0.878973,0.982109,3.6004400000000003,0.762614,0.23526,4.63577
343,0.554109,0.777638,0.9949,1.00442,0.201965,1.08838,1.05323,1.02244,0.253341,5.01052,6.52749,0.401434,4.89596,9.86872,6.5575,4.20952,0.939704,1.1121,2.41974,6.41361,5.6531400000000005,1.4231200000000002,9.79077,1.61303,0.106693,9.98284,6.31619,5.31066,4.96056,3.57382,0.183922,7.26168,4.61998,0.336121,2.3245400000000003,4.82673,9.36064,5.2687599999999986,0.449862,5.89538,0.559968,0.291917,0.7549520000000001,0.310739,2.35855
344,0.554193,0.881101,0.973842,0.933788,3.33136,1.06648,1.07748,1.01635,0.1,0.142496,2.31799,1.15913,1.6291,5.3819599999999985,6.71525,1.33364,2.4348400000000003,1.08576,0.100002,3.07354,3.7679,2.83014,9.99809,0.10024,0.313342,9.71019,4.69106,3.95757,2.22302,1.26581,2.76945,9.9325,2.1239,0.702521,1.66447,2.77568,1.44596,1.07191,0.4797,4.0458300000000005,5.75643,5.875,2.38452,1.24958,1.83633
345,0.5561229999999999,0.7220310000000001,0.98724,1.0194,2.74572,1.08519,1.00478,1.03415,0.459712,2.90374,4.18294,0.813211,0.183914,1.23938,1.85444,0.17811400000000002,0.116356,0.181038,2.4327400000000003,5.60472,3.25742,0.32305100000000003,9.99999,1.3431,0.100001,9.44808,2.20214,0.100061,1.60993,4.29932,4.93938,1.89484,1.82093,9.99892,2.3692,2.97468,0.100005,9.99456,0.205345,0.171904,0.519325,9.99999,8.32169,0.1,1.9354
346,0.557947,3.71559,0.981885,0.890318,0.902558,0.924907,2.60514,1.0188,6.08517,0.413811,6.9117,6.77624,5.37298,3.99442,2.82465,5.89366,9.99922,9.99992,0.100181,3.18189,0.100022,5.66761,2.52808,0.100006,9.99947,0.100007,2.2728200000000003,3.0722,1.54411,4.41536,1.44452,1.29631,6.14105,9.99804,3.51865,0.92267,0.318529,1.24368,0.365711,9.49221,3.52506,5.88784,2.92455,1.93082,6.48779
347,0.559818,0.8224950000000001,0.994252,0.991619,0.100302,1.0840299999999998,0.962728,1.01091,0.660185,2.98192,9.99994,2.62754,1.97258,4.2915800000000015,7.97248,1.81189,0.38394,0.663428,5.95314,3.61377,1.63254,0.827061,2.51113,0.539999,0.104022,9.99998,9.73803,1.19568,1.97757,5.63151,2.43953,0.100017,0.689129,0.104969,0.683335,2.48786,9.99999,9.6537,2.30545,0.527994,2.05413,4.39159,0.205288,0.137913,1.69313
348,0.56001,0.731167,1.00608,0.98041,0.104875,1.07702,1.01023,1.02112,1.2199799999999998,6.1605,9.98297,2.65818,5.439030000000002,6.025919999999998,3.4942900000000003,0.101005,0.603442,1.02419,1.7567099999999998,6.41892,3.22693,2.09167,9.96281,0.375494,0.100007,4.16895,9.5589,5.2857699999999985,5.17108,5.35904,2.11217,0.10018,2.06957,9.9083,1.22775,5.1087,1.39839,4.56106,7.85398,5.784,9.98609,0.242269,0.100001,0.100009,0.750116
349,0.562361,1.23542,1.0001799999999998,0.92691,1.98254,0.922067,8.5043,0.996691,2.21635,2.79305,2.42164,0.427156,1.21641,2.34947,4.72565,2.90706,9.99723,9.99996,0.100007,3.90898,0.100029,6.70154,0.957478,0.1,0.255189,9.98473,2.32351,4.74413,1.95504,0.945381,3.76569,1.09553,3.97659,1.69353,9.83804,6.98711,0.100238,4.12649,0.17607,0.254789,1.58025,9.26234,9.69423,0.100042,2.07416
350,0.564841,1.11564,0.985077,0.940971,1.17767,1.0421,1.1236700000000002,1.01957,0.224902,0.465862,3.40011,0.982628,5.08977,2.99322,2.33223,2.12253,2.52396,9.12943,3.23166,1.95772,3.72602,1.8648,9.97923,0.100001,0.138479,0.100066,4.36972,5.0353,6.94619,6.40865,0.495292,3.24555,4.572019999999998,1.18401,2.06418,2.3290900000000003,5.20124,5.0754,0.399959,2.3561,2.66673,3.91439,0.45484,0.238343,1.6368200000000002
351,0.565583,0.7996850000000001,0.97609,0.996472,0.100063,1.0993,1.0207,1.0389700000000002,0.355968,0.988527,4.673,1.89538,7.501339999999999,1.41334,5.41305,8.42651,1.45655,1.4149,3.31467,1.01356,9.99754,0.175973,0.561704,0.100001,0.522908,4.37823,2.62976,0.201242,2.17208,9.99925,2.60076,2.2675,1.68999,0.866215,3.5133,5.48067,5.2218,7.58966,0.538192,9.77641,1.7328400000000002,9.02513,3.30637,2.19155,1.00866
352,0.5669850000000001,0.7874270000000001,1.00013,1.02909,1.75826,1.06975,0.959476,1.04329,0.28420500000000004,2.86154,5.40486,0.63184,1.89293,0.1,1.21131,0.3022,1.1586,1.05266,6.02831,1.06471,8.695960000000001,0.1,8.22326,5.72328,0.102309,9.96654,1.70085,0.1,1.80044,7.86787,8.37618,5.519419999999998,1.95707,4.37437,1.6283,6.846,3.27231,2.3873,1.91772,1.01493,1.92178,0.50093,0.151539,0.103427,2.84871
353,0.570516,3.39417,1.01599,0.928717,0.660449,0.93157,2.00558,1.01472,2.3386400000000003,0.188015,4.81784,1.40745,9.25053,7.11075,7.35671,8.537180000000001,9.9688,9.99335,0.100001,2.73068,0.100204,4.68742,2.80117,0.1,9.92337,1.87224,2.05484,3.82029,3.3456,6.79921,8.00792,8.31298,2.82103,2.24726,3.51663,3.43695,9.98587,6.57044,1.7949400000000002,4.66265,2.60571,8.3226,1.03793,0.981205,5.51627
354,0.571285,2.18174,0.957803,0.8624860000000001,0.596522,0.92268,1.06142,10.0,6.39243,3.93953,7.98866,3.04925,5.18347,9.24805,3.64309,3.50234,9.99901,0.100014,0.100013,0.543621,0.1,1.07865,1.28238,0.100024,9.98783,4.91371,7.0755300000000005,2.14487,0.936982,4.87258,1.29237,1.61333,0.93055,2.26269,0.741846,3.52295,1.4593200000000002,7.95775,0.95199,5.17208,7.35683,4.2137,0.388058,0.234799,3.84329
355,0.572009,1.12513,1.00851,1.00393,3.81788,0.947792,1.02466,1.00384,7.95018,0.354425,1.57652,2.20489,0.187833,0.771219,2.65452,0.30195700000000003,1.23474,1.36655,2.4938,8.67516,5.02555,2.22507,7.354989999999999,1.58265,0.443263,1.25279,2.34593,1.31685,4.4789,8.848469999999997,1.1611,0.747988,3.3694,8.31213,3.93156,3.1309,0.100014,1.76567,0.288592,7.260289999999999,0.864059,5.15198,1.42715,1.37187,5.67649
356,0.5754670000000001,0.963803,0.989024,1.0109,2.18803,0.951135,1.02012,1.01747,4.20973,1.22125,2.7008400000000004,4.1330800000000005,0.198993,0.8633780000000001,2.08054,0.100005,1.20818,1.7775900000000002,4.21778,5.1011,1.70189,2.23129,6.35021,2.53833,0.427595,6.2221199999999985,2.73116,2.32754,4.31623,4.58102,1.01273,1.73196,3.93092,2.90847,3.33922,3.1368,0.100001,1.35439,0.172559,1.85058,4.41592,7.858910000000002,2.60783,0.512157,0.99189
357,0.575797,0.842302,0.990087,0.957106,0.1,1.10142,1.03513,1.00925,0.606768,3.1125,9.99962,2.26391,4.1134,1.81171,3.24473,2.48046,2.70279,4.9473400000000005,2.10416,4.60436,7.446910000000001,2.84672,10.0,0.100019,0.100008,1.06265,5.68041,4.20098,9.71664,9.99999,4.43481,6.50849,5.91908,4.97348,1.0457299999999998,5.262569999999998,6.1661199999999985,4.9238,3.04251,0.30728,2.8993900000000004,5.94959,0.252662,0.14577,2.80258
358,0.577367,1.37424,0.966157,0.930851,0.566017,0.926091,4.23963,1.05025,6.5239699999999985,0.383738,2.14442,3.76176,8.64232,3.1063,1.7373299999999998,2.95121,9.99999,10.0,0.100087,5.66832,0.100006,9.59577,2.68448,0.100006,0.234023,1.0284,1.70097,2.6327,7.533530000000002,7.473219999999999,9.99992,1.41896,2.03051,1.72868,9.63115,10.0,0.920148,4.2289400000000015,2.54853,9.96234,2.94225,0.100021,0.112713,0.1,3.2789900000000003
359,0.577553,1.12784,0.994064,1.00301,0.256234,0.936197,1.01556,0.995318,8.28704,6.49819,2.61812,1.04727,1.00842,0.879157,6.634239999999999,0.8434950000000001,4.3368,9.94148,4.64512,4.69345,3.9053,3.36917,9.11886,2.47265,10.0,2.35265,2.1039,2.28315,3.30704,3.19135,4.09976,4.93558,5.76729,1.95486,2.72644,2.1201,0.100001,3.99867,0.137929,9.99776,1.43623,3.75142,5.713430000000002,1.20567,0.204777
360,0.578125,1.12581,0.985568,1.01233,8.855360000000003,0.932162,1.03571,1.00829,8.72151,1.01134,1.8977,2.79334,0.804041,2.10798,9.37454,3.48696,2.4619,1.08896,0.67877,3.99005,3.3791900000000004,1.87892,9.99618,5.06471,0.34360300000000005,5.82051,8.38674,1.86748,1.4732,4.4414,0.44863,3.65173,2.70741,0.655482,7.36382,5.81732,0.100227,2.85977,0.152501,1.31105,2.01726,1.85876,0.6738270000000001,0.1,1.34638
361,0.579055,1.2986,0.979992,0.997737,0.983511,0.939377,1.00501,0.98339,4.95141,4.02511,8.59525,5.1512699999999985,2.67787,3.21317,1.67478,1.6923099999999998,2.8016,3.43699,1.21069,6.15683,4.32264,4.23436,9.99995,0.886917,2.13951,6.05169,2.70793,1.80755,1.45651,1.88407,0.8492639999999999,3.65629,2.58217,2.1731,2.53167,1.99006,0.1,0.235752,0.428648,1.5447,4.88344,1.2194,8.46229,0.355554,9.7499
362,0.579153,1.02142,1.0138200000000002,0.987813,2.57607,0.951799,1.0272,1.03532,6.93814,2.67151,2.1450400000000003,1.68451,2.78658,0.717831,2.31341,9.40973,1.35836,1.0344799999999998,0.258488,5.93124,2.93983,3.26075,9.99996,0.99126,0.353955,0.100001,1.16829,3.78287,2.19,0.50443,0.770443,1.86312,2.58949,3.1430700000000003,1.60393,1.4405,0.100134,1.22587,0.100104,3.3474699999999995,9.84399,2.31534,0.620305,0.1,1.92989
363,0.579277,0.8859319999999999,0.99276,1.00711,0.15898800000000002,0.947723,1.02301,1.015,8.677489999999999,0.100003,1.12923,0.101995,3.66472,1.56384,1.62668,9.989,5.06405,2.48553,0.209483,5.01478,4.36411,4.24396,9.96236,1.7073200000000002,8.32113,0.100083,1.01649,3.24812,2.3855,0.465436,0.284932,3.5385,2.51605,1.36483,6.84687,7.07652,0.100795,1.13864,0.280509,4.76359,4.73496,2.06839,1.12267,0.508352,6.08878
364,0.579516,1.09125,0.999244,1.00541,0.178195,0.942756,1.02688,1.01131,3.2081,0.504995,2.58935,5.47239,1.40951,0.875641,4.2201900000000006,5.71875,1.47882,2.21076,4.71275,4.16116,4.1752,1.28903,6.35757,2.18853,4.59871,0.100006,1.06634,1.75048,1.46036,0.544552,2.5108200000000003,1.12392,2.2634,9.83501,1.4163,1.15405,0.100001,9.78866,0.154184,1.64054,2.24024,6.568460000000001,0.503526,0.107297,1.40828
365,0.580182,1.01281,1.00524,0.991234,2.23951,0.940891,1.01064,1.00066,5.483219999999998,0.199349,1.47725,3.95166,3.10164,1.21442,1.71738,4.40696,2.68762,9.99994,7.51813,5.45809,1.43078,4.38701,9.99999,4.17022,0.782137,7.993360000000001,1.07367,0.545941,0.935833,0.254892,7.573060000000001,2.92891,0.592676,2.90371,4.028569999999998,3.52076,0.100048,1.74425,0.13580599999999998,0.69828,2.7377,4.65428,9.97104,0.160855,2.1328
366,0.580507,0.783269,1.00959,1.11867,0.622269,1.08744,1.03591,0.966821,0.588068,2.47868,6.80501,1.94235,5.2725,7.48021,1.55438,1.28922,0.128159,0.374724,8.42257,2.39118,3.16257,0.132771,9.99006,1.60946,0.286558,3.8841,1.5758299999999998,7.14157,2.7613,0.274273,0.621417,3.17552,2.41051,1.70572,0.502703,2.33,6.9668,1.17962,0.552868,2.23553,1.76506,0.800944,3.4538300000000004,0.5656439999999999,4.14814
367,0.581307,1.1671,1.0156,1.00917,0.298345,0.934141,1.01937,0.977538,1.537,9.80377,3.54319,0.216458,3.24962,9.99941,0.8196200000000001,0.115602,1.90722,10.0,4.84408,7.86937,2.7168400000000004,6.5335,9.37875,0.100043,9.69743,0.110393,8.28641,1.82078,1.4191,4.4992,0.602464,2.66967,1.97156,1.44211,0.775367,0.571443,0.100019,4.7411699999999986,0.114282,0.62043,1.83006,9.77402,9.97921,0.142457,2.24512
368,0.581677,1.00135,0.979345,1.00368,0.650752,0.953017,1.00173,1.00573,2.72985,7.32258,6.73995,1.5969,0.194399,2.55345,4.4738,0.100625,1.42115,0.420329,0.113791,9.98658,9.45145,1.6884400000000002,7.35071,1.67986,7.242269999999999,9.97439,1.98875,2.20039,0.988101,0.145502,6.08304,9.9999,1.03066,0.11791,3.06693,9.98169,8.86192,9.98505,3.03226,3.32315,1.03499,0.147005,0.120245,0.100001,1.00245
369,0.581774,1.06756,0.993669,0.994144,0.217651,0.93983,1.00654,1.00232,6.20984,4.54196,2.44423,1.08938,5.1725900000000005,9.58895,4.02534,1.64657,1.9468,0.998238,0.295219,6.77854,5.36164,2.93786,9.99999,1.26839,9.99998,0.10009,3.32672,2.56068,2.59163,2.9824900000000003,1.3924,3.11435,3.46475,3.05462,3.60271,2.98786,0.1,1.64294,0.1,9.68761,2.37735,1.3686200000000002,4.39617,0.557855,1.21316
370,0.582505,3.20404,0.986153,0.971687,0.4578100000000001,0.950865,3.35049,0.976881,4.18993,0.605455,6.43653,3.99287,1.54849,4.12921,9.99887,2.44308,9.99998,9.96425,0.100005,2.91929,0.1,4.78319,1.8015,0.1,9.09068,0.101144,1.89046,1.6841400000000002,0.888183,2.63367,4.96229,3.17404,3.28885,1.0168700000000002,5.78218,2.15236,2.2126,5.41711,0.964129,3.51539,7.3873,8.66417,0.26657600000000004,0.266061,2.25706
371,0.582661,0.971151,0.998787,1.01149,9.91186,0.937674,1.03236,1.00978,2.07236,5.1806199999999984,6.66378,1.75387,2.00496,6.54748,9.8743,1.17743,0.959504,1.46789,2.13623,5.69815,1.28538,2.94863,9.99921,3.45494,0.100013,0.104658,1.82219,0.212934,1.22726,3.61059,3.2261,0.100002,1.1086,6.01797,3.35087,3.06931,0.100025,5.5986400000000005,0.184696,9.7721,1.94689,4.17052,7.863639999999998,1.10839,0.513799
372,0.5833520000000001,1.25852,0.992677,1.0319200000000002,0.441259,0.940165,1.0274299999999998,0.982484,1.2002,8.98061,2.79589,0.1,9.99998,1.64983,0.773944,2.59125,0.438177,4.73313,9.99751,4.07954,0.611654,3.25676,4.98652,0.102586,10.0,0.104689,4.1279,2.46132,1.57679,2.28234,0.351435,4.08849,2.0593,0.631628,0.76908,0.530395,0.10011,4.1249699999999985,0.11438800000000003,4.0998800000000015,2.74819,2.34536,1.23062,0.16668,2.3503700000000003
373,0.583551,1.28513,0.98476,1.02484,0.344783,0.935836,1.0164,0.992764,4.61109,0.5479430000000001,2.96163,6.83087,4.51523,7.0793300000000015,3.51197,1.99744,9.99989,8.15049,0.689094,3.29847,9.98047,3.16213,4.82948,0.1,9.97535,0.100009,7.65535,3.70637,1.60333,3.01632,2.17061,0.117974,0.6012890000000001,9.9994,3.02949,2.05897,0.100004,2.30157,0.100393,8.34276,1.7022099999999998,0.4516020000000001,2.45618,0.17826,1.34151
374,0.583831,1.08363,0.995316,1.00316,1.65103,0.937516,0.990473,1.01288,6.02393,0.720113,1.54839,1.01436,0.813923,1.05214,1.03679,0.73106,3.2985,2.03549,1.34322,4.6052300000000015,8.57132,1.71245,7.648989999999999,1.97002,1.82594,7.65552,2.3235900000000003,2.83456,2.51199,1.84422,4.19135,7.62243,2.02967,4.22163,4.947780000000002,4.90241,0.399712,4.78676,2.48976,1.94812,9.99577,0.8854299999999999,0.195278,0.100007,3.11148
375,0.58417,2.24792,5.19918,0.916609,0.49064,0.927974,2.17678,0.992935,2.05057,5.39168,7.66565,0.6354350000000001,0.252157,0.41164,4.07559,0.1081,10.0,10.0,0.100075,3.17028,0.100014,5.52071,3.08782,0.100001,1.98946,0.121019,10.0,9.99997,2.37538,5.47739,2.05542,0.100001,0.949606,9.99565,6.8099300000000005,9.99832,6.748239999999999,2.03536,0.8425360000000001,1.16565,2.54327,4.67882,4.56579,0.639778,4.31958
376,0.584687,6.60962,0.971625,0.95369,1.91345,0.939325,2.48731,0.998231,8.81598,0.100106,8.698260000000001,2.91055,0.985723,1.41923,2.37569,2.42817,9.99829,0.669884,0.596584,3.3564199999999995,0.100004,5.5244800000000005,2.75522,0.100054,2.54569,9.99554,0.151017,9.69317,1.56065,0.17491700000000002,1.07083,0.8899219999999999,1.38079,1.60248,1.24125,0.683416,3.99173,4.6273800000000005,3.64816,0.668154,8.118,1.87873,0.129159,0.1,4.30311
377,0.585026,1.13557,0.986894,1.01177,1.14426,0.945997,1.02443,0.994975,3.69682,0.542562,1.6819400000000002,1.09391,3.02505,0.100003,3.76867,5.21121,0.783246,2.01249,9.99995,5.00678,5.08108,0.8557049999999999,3.38855,0.704216,1.0441,0.605873,2.7884,0.518458,2.12391,9.99993,4.82982,0.100689,1.7602,9.31305,1.65749,1.4075799999999998,0.100183,1.74069,1.82087,0.783346,0.440068,0.431619,9.6943,0.100037,6.24241
378,0.585114,1.22678,0.9785,1.0038200000000002,1.22836,0.934733,1.00149,0.971875,3.56876,2.4273,3.53337,1.85333,4.86354,0.599033,1.32186,4.74955,3.11771,4.11351,1.96988,4.64706,3.78518,3.03437,9.99366,2.43748,0.5828720000000001,2.6764900000000003,6.55035,4.7324199999999985,3.09496,4.90676,0.5990770000000001,6.90445,9.9865,2.21801,2.49716,1.73986,0.1024,3.68954,0.100055,1.18566,0.711012,2.04382,9.96558,0.173219,1.43406
379,0.585304,0.8719530000000001,1.04912,1.00395,0.198646,0.948868,1.0326,1.02918,4.04587,6.1981199999999985,1.35407,0.14390999999999998,1.17404,0.105739,1.95442,0.494123,0.27318600000000004,0.4254600000000001,1.08023,6.9722300000000015,1.2895299999999998,1.54401,6.9075,1.7908099999999998,9.9977,1.15238,1.39391,1.79167,1.6786,0.562435,4.05288,2.24195,5.28784,9.99994,3.31796,3.4597900000000004,0.100727,3.35585,0.150026,0.325864,2.50148,9.99005,9.98923,0.100114,0.64673
380,0.585371,1.2129,0.995921,1.0184799999999998,10.0,0.937145,1.00445,0.989136,4.2234300000000005,2.92548,4.4924800000000005,2.75766,4.65156,0.99517,2.9104,9.99572,1.82889,9.76832,9.98965,4.11048,3.49804,2.05223,10.0,2.53864,0.24848,0.462691,5.88532,4.33447,3.5766,5.66772,0.678172,9.99995,6.48792,0.999588,2.16757,1.56353,0.100345,1.78055,0.103453,4.08887,3.32939,4.84806,10.0,0.594949,1.33306
381,0.585559,0.940105,1.00997,0.992104,0.168042,0.937536,1.02741,1.00378,6.24268,0.842968,2.59511,8.653880000000001,1.46707,9.98248,0.620925,0.10074,1.70595,3.75925,4.37001,4.3017400000000015,2.62647,2.47539,4.6253199999999985,0.5925189999999999,10.0,0.100077,3.96183,2.27827,2.30621,2.75141,2.22576,3.2465200000000003,2.062,7.9104800000000015,2.43746,2.2918,0.1,5.96335,0.148975,9.99319,1.99571,4.1462,5.4689999999999985,0.8391209999999999,3.78054
382,0.585733,1.10448,0.973203,1.00245,0.184793,0.933324,1.04444,0.961334,3.97946,3.11579,4.14492,2.48467,4.20322,2.90918,2.78649,3.77736,9.99859,2.69575,0.124624,4.15637,5.26107,3.46674,7.90998,3.5246699999999995,9.9856,0.102665,4.52211,0.76137,0.832794,0.613139,0.32224,3.87493,3.88179,0.80177,0.438892,0.604935,4.1315300000000015,8.5268,1.65485,0.763811,5.51226,3.6197,0.214085,0.1,2.14496
383,0.5857829999999999,1.22502,0.967211,0.994031,0.839001,0.95333,1.01745,0.992441,1.51177,5.3678300000000005,2.45416,0.15975,9.99999,0.100266,1.60796,0.106083,0.621097,1.7374599999999998,3.90171,8.82587,3.09038,2.65498,4.47944,0.177508,5.83332,7.09345,1.85422,0.6317229999999999,2.07453,5.87633,0.33721,3.8864,3.77826,0.353311,9.64864,8.769060000000001,1.10489,9.66281,2.4477,0.7880520000000001,4.50164,2.81085,0.156754,0.1,1.07912
384,0.586304,1.64362,0.96797,1.00081,1.11594,0.927452,1.0059,1.00631,5.5812,0.226205,2.53388,5.08369,1.79653,0.467583,2.62371,9.99999,7.7888199999999985,9.99962,1.03995,3.2694400000000003,9.9986,3.0173400000000004,9.99144,0.382731,9.59627,1.98162,1.69199,3.55386,2.5954900000000003,1.97652,0.16591,5.03431,3.25314,0.28630500000000003,7.45195,10.0,3.83016,6.46868,2.53523,1.52176,9.99966,2.17197,0.112966,0.1,2.73771
385,0.586625,0.937153,0.996787,1.02827,0.470625,0.944503,0.996299,0.954252,9.97625,0.1,1.1934,0.10015,5.76481,0.697453,0.8742110000000001,9.05783,3.03393,2.20511,0.221898,9.43879,6.17726,6.08426,9.98001,0.132428,9.99433,9.99998,0.58568,6.8586800000000006,2.31766,0.134164,1.58107,9.79365,0.776714,0.5221520000000001,0.297388,0.267084,0.100017,6.03084,0.1,0.728607,2.19445,9.99801,4.26281,0.100013,3.11723
386,0.587529,1.19521,1.05849,0.942239,3.3680000000000003,1.05358,1.05016,0.977261,0.100003,0.100089,2.86524,1.32964,4.0217800000000015,4.09085,6.22932,9.85599,2.12396,10.0,4.49158,2.45346,3.25821,2.25931,9.99644,0.100403,0.6208640000000001,10.0,2.97455,4.79974,9.55166,6.9599199999999986,6.8171800000000005,9.98321,3.05491,7.78662,2.2211,4.00339,3.28387,7.40476,3.44756,9.99898,4.04832,1.7028599999999998,2.6212,1.47405,4.33563
387,0.587643,1.0387,0.968405,1.0102,0.33455100000000004,0.94108,1.03957,1.0076200000000002,3.2113400000000003,8.08826,2.02983,0.210677,0.261876,9.42575,3.42124,0.100099,1.20143,9.98925,9.9989,6.47831,2.92624,4.06468,9.99761,0.100141,10.0,0.363191,9.79183,5.04832,3.87222,7.37205,0.117395,9.99602,3.3240199999999995,0.1,1.22294,2.26006,1.76423,4.54614,3.01477,4.78696,2.13013,3.3595900000000003,2.8739,1.32079,9.12138
388,0.5883109999999999,0.943724,1.00145,0.943565,0.122434,1.0299200000000002,1.13455,1.00974,0.827262,1.32013,9.99993,6.34357,7.84737,2.49413,6.45827,6.995660000000001,1.64759,9.24396,6.06187,2.88493,3.14926,2.31448,9.99907,0.1,0.100039,0.100026,3.80773,0.100014,1.122,5.38071,5.12106,9.99992,1.1951,0.100001,1.68165,4.03452,2.37453,6.64606,4.38292,4.24457,2.35169,3.45022,1.50804,1.27601,2.28587
389,0.588642,1.11699,0.971268,1.00042,0.226435,0.93731,0.994536,1.00843,2.1112900000000003,1.12044,1.58169,0.207607,6.581410000000001,5.49585,6.1243,5.64242,1.6686,0.438046,0.100001,4.21823,3.5934,1.41451,9.99997,5.1036,9.99333,0.435544,0.4620260000000001,0.8346389999999999,0.8841760000000001,0.100009,10.0,3.03791,0.672603,1.29406,4.82486,4.45477,0.290137,8.18245,4.69102,7.00433,9.97264,0.228621,0.197461,0.100027,1.34666
390,0.588971,1.07037,0.980238,1.02056,0.955043,0.95836,1.0139200000000002,1.02506,6.26325,0.279221,1.47996,1.93283,2.1339,0.407088,4.6513300000000015,9.9986,1.25103,0.4518180000000001,0.1,7.26997,9.99993,1.71609,10.0,0.100122,9.77369,0.1,2.76023,9.26848,4.190169999999998,1.26052,2.30182,2.83222,7.857639999999999,7.92352,1.38197,3.31305,9.70129,9.96634,1.9015,1.27275,4.42244,2.50732,0.116336,0.1,1.17516
391,0.589123,1.33789,1.04395,0.971092,0.408359,0.925369,1.03281,1.00589,7.71948,4.66461,2.44601,0.743322,0.968758,0.100032,0.876801,9.98062,9.99346,0.102246,0.16298,1.30296,1.35492,1.00917,3.5103,10.0,2.91506,0.145751,4.80018,5.8987,4.01169,4.4524300000000006,2.61131,2.95343,2.29577,9.99068,1.85766,3.3117300000000003,9.61381,6.15255,1.09539,5.46696,3.08488,0.249542,0.282959,0.10017,3.68363
392,0.5892930000000001,0.96583,1.00498,1.0016200000000002,3.26541,0.940512,1.04691,0.993919,7.92085,2.23047,2.30297,3.10602,9.99921,8.7767,0.536461,0.17771900000000002,3.87555,7.11232,9.99806,4.52717,3.668930000000001,1.82411,8.915289999999997,10.0,0.283188,7.317989999999999,2.6581900000000003,0.5930300000000001,1.6878400000000002,4.2122,1.7596,1.52162,1.64995,7.82575,0.8419540000000001,0.7648560000000001,0.100459,9.97308,0.155406,1.35302,0.690473,3.11096,1.25929,0.151863,2.95845
393,0.589356,0.938277,0.984258,0.978093,3.62737,0.949041,0.98657,0.988455,4.06013,0.761884,2.1428700000000003,4.23537,1.81415,0.997271,1.70502,5.63754,2.16724,4.03625,3.27075,6.61712,3.82896,3.56054,9.78108,1.73662,0.215899,2.99385,3.37875,0.739825,1.3383200000000002,2.19142,0.98513,8.9642,0.351972,0.100525,1.12955,3.45909,4.99529,4.8228300000000015,2.22232,1.12679,7.72059,1.39504,0.20286,0.100001,4.23369
