time,AktpS473,AktpT308,Coomassie_staining,ERKpT202_Y204,ER_alpha,FourEBP1pT37_46,GAPDH,IRS1pS636_639,PRAS40pS183,PRAS40pT246,S6KpT229,S6KpT389,TSC2pT1462,p38_pT180_Y182,AktpS473_indep,AktpT308_indep,Coomassie_staining_indep,ERKpT202_Y204_indep,ER_alpha_indep,FourEBP1pT37_46_indep,GAPDH_indep,IRS1pS636_639_indep,PRAS40pS183_indep,PRAS40pT246_indep,S6KpT229_indep,S6KpT389_indep,TSC2pT1462_indep,p38_pT180_Y182_indep,Insulin_indep,AA_indep
37.714285714285715,0.9410836446926962,0.825219236429395,0.9999999999999999,0.2073968015206742,1.619921837078531,0.9210772575025632,1.2923363633746519,1.5181389395580562,0.9919711605657173,0.9879306797178931,1.6641518911808815,1.852299204989336,0.9377984292871544,0.3942626729771164,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
41.14285714285714,0.949047141721091,0.8378327366432932,0.9999999999999998,0.1926749588488299,1.5999036561981084,0.919441248734741,1.2941039644564913,1.5138055399496422,0.9880305057470802,0.9868183093099323,1.7147181117713652,1.90774380939565,0.9333041365152246,0.38895890687025014,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
44.57142857142857,0.9610724344823194,0.8549307242528938,0.9999999999999999,0.19464937284218933,1.58343447345565,0.9195665951885474,1.298659094543396,1.5033169056853923,0.9829124090710486,0.9888646383722305,1.7594403123827869,1.9463984721794825,0.9323634010058706,0.39008805529534724,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
48.0,0.9754207370009259,0.8742264108796793,1.0,0.20873553601971978,1.5701092085922292,0.9207188656790586,1.30458215083691,1.4887439102055757,0.9766910970870736,0.9929529059941686,1.7973674759022156,1.9707446171223175,0.9337321998603866,0.39573900498634157,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
51.42857142857142,0.9903532633014553,0.8934330081451322,1.0,0.23034894090038868,1.5595227813489192,0.9221636290213522,1.3104535305385778,1.4721574269504627,0.9694407963446064,0.9979663512651276,1.8275485852167215,1.9832636680056395,0.936166510180068,0.4040006426771669,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
54.857142857142854,1.0041312274084526,0.9102637276707349,0.9999999999999996,0.25490508000316353,1.5512701114667928,0.923166454030505,1.3148536308499439,1.4556283293603227,0.9612357333930983,1.0027882132744887,1.8490326232133745,1.9864370486109326,0.9384223090662092,0.41296185510175726,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
58.285714285714285,1.0150158433464627,0.9224317810779706,1.0,0.2778194458470118,1.5449461186869247,0.9229929095215951,1.3163628489725538,1.441227490875427,0.9521501347820013,1.006301731111634,1.8608685727792464,1.9827461827196828,0.9392555736201063,0.4207115289940469,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
61.71428571428571,1.0213209832562131,0.92772341995995,0.9999999999999998,0.2946250852298438,1.5401418704874754,0.9209300216749563,1.3136098856563103,1.4309729386355385,0.9422639165166822,1.0074236020372667,1.8621646285122058,1.9746346629954399,0.937459512899707,0.4253874433184712,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
65.14285714285714,1.0225716559506555,0.9256048152572409,1.0,0.30355879336526376,1.5363598322996532,0.9167583360718478,1.3063344232633642,1.4256672348687958,0.9317878520885888,1.0058400612525142,1.8533908543585416,1.9636759663893075,0.9326836709659962,0.426251898341008,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
68.57142857142857,1.019504006914961,0.9172220572578678,0.9999999999999999,0.30556111388256857,1.533013867507709,0.9107519176944514,1.2953871257681144,1.424897476891709,0.9210635724752471,1.0020068818989285,1.8363791836129575,1.9505734541399353,0.9254339268829934,0.4236917156291769,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
72.0,1.0129068397504861,0.9037942762214839,0.9999999999999999,0.3016901446899989,1.5295139872329835,0.9032062888902073,1.2816669606933186,1.4281979157202846,0.9104383981101003,0.9964132952893829,1.8130207612809595,1.9359926563680445,0.916253391671373,0.41814260898099936,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
75.42857142857143,1.0035689580585865,0.8865406024077422,0.9999999999999998,0.2930039836957947,1.5252702025968177,0.8944169720065549,1.2660728955617335,1.4351028023705275,0.9002596494265909,0.9895485327367517,1.7852067323680525,1.9205991031943523,0.9056851763518081,0.41004029219449667,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
78.85714285714285,0.9922791654406186,0.8666801660762965,0.9999999999999998,0.280560728808197,1.5196925247205524,0.8846794893909348,1.2495038978961177,1.4451463878584425,0.8908746468581621,0.9819018255539089,1.7548282418797425,1.9050583247395794,0.8942723919449731,0.39982047906769047,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
82.28571428571428,0.9798262654979375,0.8454320974867989,0.9999999999999999,0.26541847793544565,1.5121909647255278,0.8742893633907863,1.2328589352192274,1.4578629232000364,0.8826307108382566,0.9739624050537286,1.723776434821534,1.8900358511244437,0.8825581494715412,0.38791888339860203,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
85.71428571428571,0.9669990618318998,0.8240155268989033,0.9999999999999998,0.24863532898578122,1.5021755337330849,0.8635421163535494,1.2170369750538208,1.4727866594113133,0.8758751618003174,0.9662195025490845,1.6939424561989327,1.8761972124696644,0.8710855599521863,0.37477121898525273,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
89.14285714285714,0.9545863580438613,0.8036495845722625,0.9999999999999999,0.2312693798674441,1.4890562428645646,0.852733270626664,1.2029369849226552,1.4894518475082796,0.8709553201777874,0.959162349352851,1.6672174510174442,1.8642079388959614,0.8603977344075824,0.3608131996256642,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
92.57142857142857,0.9433769577351773,0.7855534007665297,0.9999999999999998,0.2143787284886746,1.4722431032413066,0.8421583485575699,1.1914579323484875,1.5073927385069399,0.8682185064041092,0.9532801767779018,1.6454925642825726,1.854733560524053,0.8510377838584026,0.3464805391178577,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
96.0,0.9341596645072044,0.7709461057413578,0.9999999999999998,0.19902147275771317,1.4511461259846525,0.8321128724937069,1.1834987848540757,1.5261435834232997,0.868012040912726,0.949062216137111,1.6306589409998244,1.8484396074746585,0.8435488193253211,0.33220895125985467,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
99.42857142857142,0.9277232819612982,0.7610468297564001,0.9999999999999996,0.18625571058280022,1.4251753222159425,0.8228923647825149,1.1799585099621768,1.5452386332733647,0.8706832441370803,0.946997698743352,1.6246077261747045,1.845991609868497,0.8384739518290116,0.31843414984967666,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
102.85714285714285,0.9248566136988148,0.7570747030713099,0.9999999999999997,0.17713953987217604,1.3937407030565176,0.8147923477714338,1.1817360751955484,1.5642121390731403,0.8765794365106153,0.9475758559094999,1.629230064812718,1.8480550978262875,0.836356292390148,0.30559184868534495,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
106.28571428571428,0.9263484633211101,0.7602488559457401,0.9999999999999998,0.1727310585340811,1.3562522796277185,0.8081083438079035,1.1897304480769484,1.5825983518386324,0.8860479384667741,0.9512859189484283,1.6464171019193707,1.8552956014687494,0.8377389520294037,0.29411776156488106,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
109.71428571428571,0.9329876344295399,0.7717884186393438,0.9999999999999999,0.17408836447675577,1.3121200630508856,0.803135875239364,1.2048405961291335,1.599931522585846,0.8994360704389991,0.958617119173011,1.678059982500168,1.8683786509166016,0.8431650417674529,0.2844476022863064,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
113.14285714285714,0.94556293062546,0.792912521411774,0.9999999999999998,0.18226955560844033,1.2607540644473594,0.8001704644132546,1.227965486874861,1.6157459023307856,0.9170911528607333,0.9700586878961217,1.7260498515606142,1.8879697762905627,0.8531776726249687,0.27701708464764235,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
116.57142857142857,0.9648631555102266,0.8248402945226843,1.0,0.19833272983737535,1.201564294938481,0.7995076336770158,1.2600040878368892,1.629575742089458,0.9393605061654199,0.9860998564306351,1.7922778541062159,1.9147345077113527,0.8683199556226255,0.27226192244691044,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
120.0,0.9916771126851954,0.8687908682317274,1.0,0.22333598507180105,1.1339607656455906,0.801442905378087,1.3018553665379748,1.640955292877868,0.9665914507865012,1.0072298560894246,1.8786351351424773,1.9493383752996896,0.8891350017810964,0.270617829482132,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
